"BART.error_ate","BART.gelman","BART.prop_effSize","BART.rmse_cate_train","BART.rmse_cate_test","BART.coverage_cate_train","BART.coverage_cate_test","BART.tam_medio_ic_cate_train","BART.tam_medio_ic_cate_test","BART.tiempo(s)","BCF.error_ate","BCF.prop_effSize","BCF.autocorr","BCF.tam_medio_ic_cate_train","BCF.tam_medio_ic_cate_test","BCF.rmse_cate_train","BCF.rmse_cate_test","BCF.coverage_cate_train","BCF.coverage_cate_test","BCF.tiempo(s)","CF.error_ate","CF.tam_medio_ic_cate_train","CF.tam_medio_ic_cate_test","CF.rmse_cate_train","CF.rmse_cate_test","CF.coverage_cate_train","CF.coverage_cate_test","CF.tiempo(s)"
0.00749026785011564,1.30922271126562,0.119044251485311,1.57330354325083,1.48489861995283,0.847985347985348,0.890547263681592,4.03087321672085,4.33383575476172,7.52999999999884,0.0187934906208644,0.0390807640845613,0.816519759312677,4.53451108124146,4.78433427256985,2.28329389176555,2.36562916048013,0.721611721611722,0.741293532338308,8.75,0.0625523974935174,1.97588200491929,1.93651852861135,2.36428256770732,2.21059670204172,0.346153846153846,0.323383084577114,3.83000000000175
0.0332243359028572,1.31308995946268,0.110884216280924,1.50294174297609,1.38898914659388,0.860805860805861,0.91044776119403,3.94066640987019,4.2288523058417,9.56000000000131,0.106596028374473,0.0523489732245212,0.773021952971309,2.9003224212279,2.95610501060648,1.98139157003889,1.96274100730733,0.553113553113553,0.582089552238806,6.58000000000175,0.0113063559170334,1.92158980531202,1.83946024426227,2.3829986466503,2.22779571336332,0.336996336996337,0.333333333333333,2.86999999999898
0.00133693832229032,1.25936257126388,0.110754656290101,1.69491144264666,1.67699742246371,0.822344322344322,0.855721393034826,4.08679348888682,4.3580284088704,9.97999999999956,0.0340334414137984,0.0519290520286326,0.764955587060784,3.14962707528002,3.36074196972222,1.98648079659055,1.79074989163551,0.659340659340659,0.691542288557214,8.47000000000116,0.0593404862993192,1.8981483859788,1.8841365819319,2.41986388009338,2.26074989449596,0.327838827838828,0.313432835820896,2.98999999999796
0.160146431704885,1.27251776437016,0.116534913560961,1.60366354668991,1.52529592431063,0.826007326007326,0.900497512437811,3.79940976888968,4.09399157223427,7.34999999999854,0.0699207506775075,0.0583209776688151,0.785828180164111,3.0644848949227,3.1742891479926,2.15284586143608,2.07887522879147,0.595238095238095,0.626865671641791,9.68000000000029,0.0112962053627848,2.07002639923275,2.07015165126953,2.38507795124102,2.23949152211731,0.364468864468864,0.348258706467662,3.34000000000015
0.22920239870282,1.22430576969435,0.10429512496774,1.57047709212112,1.42750008436221,0.89010989010989,0.900497512437811,4.21721271587635,4.52905814929162,9.61000000000058,0.0259951468299371,0.0224761356692824,0.895001498801848,4.91055400818241,5.24330548365067,2.12769555405704,2.08243161123713,0.76007326007326,0.796019900497512,6.5,0.0940487548121771,1.94230129811119,1.88695958029546,2.44816171854561,2.28461723197156,0.324175824175824,0.313432835820896,2.86000000000058
0.328091883063034,1.24153311243094,0.110660267631007,1.59779231974317,1.54858707978682,0.855311355311355,0.875621890547264,3.88903685298926,4.15621256463247,10.1499999999978,0.265743492588758,0.0513228178136103,0.772494731433677,3.08703363257684,3.08512643810342,2.29393120917839,2.09811725953005,0.531135531135531,0.592039800995025,9,0.0482447067747191,1.95521609458138,1.96298987318102,2.40886813967673,2.25773336214966,0.335164835164835,0.298507462686567,2.91999999999825
0.174979218125891,1.34154330225127,0.12022137976172,1.79392201784001,1.75459793387753,0.783882783882784,0.825870646766169,3.73914735446572,3.93568874063303,7.56000000000131,0.0965996396323754,0.0337209776841683,0.846882862105229,4.33866623323981,4.45987614122397,2.32077364556251,2.24233737627406,0.65018315018315,0.681592039800995,10.0600000000013,0.0590455016603393,1.95456396828013,1.91575190269248,2.37462642840088,2.1916675194097,0.318681318681319,0.333333333333333,3.09000000000015
0.0853714935085947,1.21140035171607,0.115393932719874,1.78308534060374,1.68927541294579,0.771062271062271,0.830845771144279,3.71825166695974,3.8330073201216,9.63000000000102,0.382269125657419,0.0505931948132875,0.776765876718481,3.88236155622755,3.90911771061701,2.39392423383058,2.42133847899522,0.56043956043956,0.582089552238806,6.61000000000058,0.173618796899736,1.96287512184872,1.89664327890101,2.44242221044255,2.2535644900275,0.3003663003663,0.298507462686567,2.71999999999753
0.435011945908245,1.26880740020419,0.113101632003887,1.67517791921033,1.53127032975277,0.827838827838828,0.860696517412935,3.69264888404329,3.9588365203448,9.5,0.345477437032832,0.0333751189899909,0.833496620098368,3.06066349135878,3.31165446906334,2.26273418332591,1.96475651895726,0.578754578754579,0.671641791044776,8.75,0.0442540390646053,1.9010345211266,1.89658384644239,2.38841634246577,2.20654851835735,0.327838827838828,0.343283582089552,2.97000000000116
0.179636091878301,1.27665625756003,0.117336952678624,1.76004321999517,1.69685587608981,0.846153846153846,0.865671641791045,4.09246733611133,4.31396101453413,7.20999999999913,0.185483205178641,0.0351010451509717,0.828570437046814,4.16895217130127,4.11720514517934,2.21830936629812,2.2054172596976,0.683150183150183,0.606965174129353,10.2900000000009,0.122876799414835,1.93296846926076,1.90017241525898,2.50037849546106,2.3539234972203,0.311355311355311,0.263681592039801,3.13999999999942
0.116962580911104,1.22779176896493,0.104959467038035,1.61469486018096,1.54923780539679,0.842490842490842,0.870646766169154,3.84096601814917,4.10852593756978,9.86000000000058,0.195551555254433,0.0371564803729086,0.83364820412067,4.24703613063792,4.29536380350071,2.5089815984395,2.65661140922725,0.619047619047619,0.601990049751244,7.31000000000131,0.0160531109395223,1.87785473913911,1.92233154719588,2.40534530496604,2.25532754655426,0.3003663003663,0.328358208955224,3.11000000000058
0.134803627898521,1.36001437446371,0.096975243777032,1.65730926118767,1.71598609778219,0.862637362637363,0.835820895522388,3.94631055852884,4.24470521246593,8.95999999999913,0.368084655035828,0.0309780550335773,0.845112688534194,3.76883950188749,3.66607875846679,2.53221330212051,2.6053913259488,0.529304029304029,0.562189054726368,9.88999999999942,0.0618320724020265,1.97068593885903,1.91892694883462,2.42462225577363,2.26485899811177,0.30952380952381,0.293532338308458,3.67000000000189
0.0117177981141343,1.3484792592948,0.103642159294577,1.70746161485929,1.65852232763496,0.82051282051282,0.855721393034826,4.06984070285768,4.29518205081332,7.14999999999782,0.204676449773697,0.0414150361516517,0.845253671550997,2.43491543918586,2.45316762005275,2.04004054145667,1.98274053005921,0.514652014652015,0.477611940298507,10.5200000000004,0.191642186769045,1.88650776833199,1.89058601467068,2.45456791378858,2.31552521966911,0.278388278388278,0.248756218905473,3.36000000000058
0.158503315449744,1.15896770773884,0.115775527992551,1.5817486981189,1.40193759346427,0.840659340659341,0.915422885572139,3.98917534381199,4.34000144421856,9.52000000000044,0.173783450649115,0.0412886338312063,0.795749864079386,4.56670867480597,4.87696480551787,2.19106357952713,2.06335443746819,0.706959706959707,0.736318407960199,5.84999999999854,0.0298458621831181,1.9976412263202,1.99592992936587,2.4457083123504,2.26149342594492,0.340659340659341,0.348258706467662,2.84000000000015
0.163291989640637,1.1905059422192,0.113063224441602,1.54804897901944,1.49496295229411,0.864468864468865,0.90547263681592,4.07814203754075,4.35304793143621,8.82999999999811,0.147878711359921,0.035998257714486,0.813079884867379,3.56320674081851,3.70244803578734,2.15857467960037,2.05862485239195,0.642857142857143,0.621890547263682,8.88999999999942,0.0710209476416073,2.03767972710634,1.93151399013269,2.38097547162092,2.21373786771745,0.333333333333333,0.328358208955224,3.12000000000262
0.0351782920885251,1.24672440807431,0.100736531049408,1.67609883602328,1.68049102556131,0.82967032967033,0.850746268656716,4.1529282359897,4.3363548527964,7.15000000000146,0.165715896741568,0.045236005843145,0.791222728865001,3.00382778996798,3.20829062124428,2.38185072566125,2.16167248545389,0.529304029304029,0.552238805970149,8.84000000000015,0.19022764197751,1.85730541908635,1.85329758487682,2.43403877765048,2.30878048739915,0.285714285714286,0.238805970149254,3.13000000000102
0.280247084176649,1.15995862185409,0.118640908446626,1.78016937424964,1.72399385731683,0.772893772893773,0.776119402985075,3.55052242510613,3.76116361644652,9.67000000000189,0.258727037430929,0.0416972687777076,0.835759417762842,3.62536936601841,3.70513348269058,1.96768428729905,1.81965730660137,0.723443223443223,0.771144278606965,5.43999999999869,0.0667984249375797,2.14420753350725,2.16918766479275,2.40824338178004,2.22977647896548,0.380952380952381,0.378109452736318,2.77999999999884
0.0256433993345286,1.18579285135861,0.117151325424907,1.67515351288542,1.55236720150262,0.807692307692308,0.870646766169154,3.74032318993794,3.95998285049893,8.27999999999884,0.24363727209321,0.0319544423539847,0.834999996669207,4.90738081975345,5.21392347565168,2.22334181357761,2.15589843218877,0.761904761904762,0.796019900497512,8.69999999999709,0.108281743672162,2.00208181154522,1.97697435347624,2.433030099135,2.27728395367828,0.338827838827839,0.308457711442786,2.97000000000116
0.116067372548955,1.18999264946584,0.111335784048871,1.77870054637288,1.62922552264408,0.822344322344322,0.865671641791045,3.95789403245328,4.19302301686727,6.96999999999753,0.298120324704532,0.0673325948181318,0.735885910100569,2.98281007034669,3.17206822573828,2.32863303797923,2.1628189648201,0.448717948717949,0.502487562189055,8.54999999999927,0.101154276803309,1.92819397421894,1.91806243333746,2.41741872343963,2.22956504574318,0.322344322344322,0.313432835820896,2.95000000000073
0.0318608711595605,1.22902522444701,0.116555657051644,1.51575829743773,1.32809802595733,0.862637362637363,0.940298507462687,3.97682631412888,4.33008791220827,9.47000000000116,0.0454904856938056,0.0588428187508115,0.768024840766293,3.43274049162572,3.4042682645788,2.30843738313451,2.35188023949702,0.587912087912088,0.507462686567164,6.61000000000058,0.183087250468738,2.06714517016845,2.06839452005451,2.466424222131,2.3062456462866,0.296703296703297,0.298507462686567,2.77999999999884
0.133760619031866,1.31318788269228,0.0925867926630632,1.6258994755434,1.55111901579678,0.877289377289377,0.90547263681592,4.28927895367133,4.56293827395521,8.11000000000058,0.0492454176606092,0.0321479536958007,0.840143196955319,4.28364895220275,4.24937012814184,2.3095414093389,2.24371631759327,0.692307692307692,0.746268656716418,9.18000000000029,0.0787345896841387,1.87939005239585,1.91710865090462,2.39401212300576,2.23322132163605,0.294871794871795,0.303482587064677,3.19999999999709
0.165429010266107,1.23171907685901,0.118873931077056,1.56898243058586,1.4645390339402,0.847985347985348,0.875621890547264,3.99280176975336,4.20237043676847,7.06000000000131,0.0114536004023309,0.0394783660709397,0.807715227865375,4.89804253463622,5.2097875692394,2.24441180674335,2.28849995635007,0.767399267399267,0.781094527363184,8.89000000000306,0.0155334577853248,1.99526730426974,1.99240932072399,2.39990433008283,2.24266915914241,0.336996336996337,0.338308457711443,3.06999999999971
0.0089173706466239,1.27343668327941,0.108744073833064,1.62320454729871,1.55886505725167,0.815018315018315,0.855721393034826,3.89629645137765,4.12668956602477,9.88999999999942,0.326852510965144,0.0415227164877891,0.793094775910333,4.04658095969347,4.19790486884122,2.15269124249262,2.19500894141619,0.635531135531135,0.641791044776119,6.04999999999927,0.18999733529714,2.02211400524371,2.05851353645851,2.39260218229863,2.26140188083074,0.331501831501831,0.278606965174129,2.79999999999927
0.362481247418969,1.21295198534308,0.110845587462658,1.68022606169482,1.58937830751129,0.855311355311355,0.875621890547264,3.9973228377581,4.21636550260285,7.16999999999825,0.316545430435865,0.0519514250488986,0.751232877721397,3.42802434522212,3.57551527703188,2.08653587713976,1.91578855352395,0.646520146520147,0.661691542288557,8.61999999999898,0.000947530368705429,2.0498058698505,2.04764320281593,2.4412369773681,2.30651144079694,0.333333333333333,0.348258706467662,2.83000000000175
0.297917073778566,1.26118191946953,0.107272415155696,1.73084164255535,1.58126986130245,0.838827838827839,0.885572139303483,3.84198085910096,4.09226954485618,6.69000000000233,0.253766664225634,0.031626648146759,0.840247142541704,3.16677922798172,3.37463475186767,2.36890766811488,2.2070050977389,0.527472527472527,0.562189054726368,7.91999999999825,0.185187992224825,1.91932279388992,1.89483166729792,2.47665610830201,2.3266719897002,0.342490842490842,0.338308457711443,3.20000000000073
0.181218588648481,1.28204800407818,0.126616390779196,1.65028012898389,1.72319916922378,0.844322344322344,0.830845771144279,3.9001994953072,4.0950336220297,9.54000000000087,0.140742457309869,0.0464650619161672,0.818297909706177,3.88150855742174,3.92954586828292,2.1799807107439,2.16963374455684,0.695970695970696,0.641791044776119,6.29000000000087,0.0695519290768245,1.90569427324278,1.88014472190048,2.4344197304862,2.30716342147035,0.298534798534799,0.253731343283582,2.81999999999971
0.114240749927125,1.23687754677251,0.104060975321464,1.72307078391721,1.73176270652078,0.796703296703297,0.796019900497512,3.81626801299988,4.06734938097952,7.37999999999738,0.263974478298551,0.0467711759350791,0.77614497780258,3.28287452774775,3.32198518970311,2.38343064293492,2.40614075435672,0.498168498168498,0.497512437810945,9.04999999999927,0.263983660010705,1.8844667043517,1.88329378810855,2.42742067468339,2.28756544219034,0.283882783882784,0.288557213930348,3
0.0425836267511954,1.22411559185837,0.111980360220826,1.66661222872666,1.64994829852027,0.82967032967033,0.830845771144279,3.83817747858579,4.04559452298976,6.93000000000029,0.33163329908554,0.0372203970723915,0.816513778833062,4.24137043554259,4.15552328401199,2.29285850509867,2.54947718152282,0.663003663003663,0.621890547263682,7.13999999999942,0.157956709763241,1.88679015507699,1.85378336167054,2.40311304923964,2.26453635554473,0.298534798534799,0.248756218905473,2.81000000000131
0.268209723185093,1.29861903305232,0.104388628516116,1.67503112661335,1.65265313151815,0.813186813186813,0.830845771144279,3.65132562298828,3.83248724560448,9.85999999999694,0.20792321644135,0.036129073408022,0.812354924669371,3.45378910298784,3.69583469128664,2.22000101189468,2.23644898547878,0.56959706959707,0.616915422885572,6.31999999999971,0.039593604405205,1.87726597460686,1.90512102911199,2.43495071485439,2.2930430752596,0.327838827838828,0.328358208955224,2.95000000000073
0.12366709343599,1.23162832564081,0.118794969323742,1.70424418530543,1.59881589444561,0.805860805860806,0.850746268656716,3.82982164974777,4.06793944680166,7.29999999999927,0.00855517816806106,0.045391452304841,0.811183898704226,3.14965820687512,3.17975903748176,2.3564273679896,2.44121237296616,0.507326007326007,0.527363184079602,8.27999999999884,0.105520312009419,2.04388195758599,2.07158239323498,2.39759700853945,2.24578292865535,0.327838827838828,0.358208955223881,2.82999999999811
0.354353826351535,1.26831677981822,0.106975340808194,1.61079429563857,1.59124215280499,0.862637362637363,0.880597014925373,3.94917409286414,4.21073916486448,6.63999999999942,0.510874494502065,0.0469896146981431,0.777489310210288,3.93393052441488,4.23783496618482,2.56480312594357,2.71102510289346,0.600732600732601,0.621890547263682,6.81999999999971,0.0631355140853991,1.91535572123976,1.88902667587023,2.39556988211093,2.24163564895706,0.320512820512821,0.318407960199005,2.79999999999927
0.062829189794015,1.3111560078035,0.110199025537244,1.69782125799569,1.61659746024983,0.783882783882784,0.791044776119403,3.60399439837071,3.90354284063321,9.65000000000146,0.128927349796097,0.0320931277433334,0.829055171416777,4.8712978912276,5.18678277754248,2.37572573717527,2.50144097402776,0.728937728937729,0.746268656716418,6.52000000000044,0.0371480592918876,1.97331727165943,2.0126374469353,2.48480365049612,2.32545203340374,0.307692307692308,0.303482587064677,2.73999999999796
0.221721922279515,1.2475323994883,0.118110048043754,1.69598783599328,1.6293185511799,0.815018315018315,0.840796019900497,3.92798379357174,4.15373144056026,7.52000000000044,0.0547566733799272,0.0462597215080816,0.789031089410934,4.14832108896807,4.13379925702914,2.10379005573507,2.28206057241487,0.688644688644689,0.626865671641791,8.48999999999796,0.0472216168119335,1.97382523512307,1.95435781927027,2.38782088125032,2.25014295105798,0.336996336996337,0.288557213930348,2.81000000000131
0.232352495322471,1.34436127248575,0.114306645780061,1.70957356159559,1.65064919182265,0.851648351648352,0.885572139303483,4.24744276367838,4.56255371442371,6.63999999999942,0.166388765039216,0.0292682180003122,0.871799163636842,4.64566180361033,4.77591151987718,2.13729121712172,1.9809568067717,0.695970695970696,0.711442786069652,6.55999999999767,0.0343839069028333,2.05966154143665,2.03362973779745,2.42336751622216,2.25506700354629,0.324175824175824,0.328358208955224,2.86000000000058
0.0621942139354807,1.29330649268074,0.104513880946737,1.6746928444662,1.6231351324293,0.840659340659341,0.895522388059702,4.09061257214551,4.32527978457504,9.52000000000044,0.37986794251762,0.0392232545579708,0.818732839150673,3.41485768314841,3.66461183563343,2.36429321598232,2.41901736688115,0.52014652014652,0.482587064676617,6.51000000000204,0.178928508227439,1.9679201925999,1.96287888157887,2.46114860435614,2.3043017832804,0.294871794871795,0.303482587064677,2.84000000000015
0.548191370064389,1.30396260756981,0.0958257557813007,1.76923363330389,1.68498726207564,0.862637362637363,0.865671641791045,4.17943463234032,4.46341906871554,7.11999999999898,0.37944225184711,0.0488781578363365,0.792470646397019,3.00019800495947,3.11146235563215,2.38420058938699,2.27056538273422,0.505494505494505,0.552238805970149,9.60999999999694,0.113819839618023,1.93727842708616,1.89776264404434,2.40350229405171,2.23187937157476,0.331501831501831,0.333333333333333,3.20000000000073
0.223738089973206,1.25233961545116,0.104727745555937,1.65026754637973,1.55227782046567,0.855311355311355,0.890547263681592,4.03889611100678,4.33931016870411,6.88999999999942,0.00771345214723684,0.031665453651659,0.827000046444829,4.74648764174536,4.71772402188616,2.22661891397013,2.34443929875492,0.774725274725275,0.781094527363184,6.75,0.0317469243706716,2.08217840421071,2.06802120702887,2.42291636762675,2.26506479023818,0.34981684981685,0.343283582089552,2.84999999999854
0.338703291789569,1.25900642627457,0.100432298842963,1.67102417896839,1.64580429887637,0.871794871794872,0.90547263681592,4.05342342619971,4.35215204446005,9.12999999999738,0.335889584531565,0.037290786528827,0.804735846620213,4.73982975256957,4.87467749222953,2.47533799663447,2.46858226194353,0.741758241758242,0.716417910447761,6.81000000000131,0.0754200407586048,2.05173727746745,1.99935937599924,2.39985819764833,2.25199906313291,0.340659340659341,0.323383084577114,2.83000000000175
0.156395987298855,1.24718843770841,0.102824726017192,1.69011214787669,1.67837690281068,0.838827838827839,0.860696517412935,3.88531781252318,4.11227146050426,7.38999999999942,0.25062585439424,0.0491530220670226,0.790556098417309,3.43099888983879,3.66337079956738,2.1046506957216,2.06766452231017,0.63003663003663,0.706467661691542,9.80999999999767,0.0539227163228957,2.07892077728531,2.02475703982964,2.3793182160122,2.24505700224794,0.333333333333333,0.338308457711443,3.17000000000189
0.186994607203173,1.32822217872413,0.125253508737778,1.67980607727796,1.67011036449536,0.796703296703297,0.796019900497512,3.69039018099076,3.86559399286569,6.69999999999709,0.0386185326687918,0.0474392041044645,0.792122024026711,4.2559043004031,4.17967862772154,1.89625210043439,2.04147262356964,0.76007326007326,0.716417910447761,6.77000000000044,0.107133864710436,1.92983511820833,1.94942490822709,2.36870102379446,2.21209217110711,0.294871794871795,0.308457711442786,2.77999999999884
0.343408603738636,1.24136501727929,0.108379437510595,1.68505511242843,1.66011798823917,0.857142857142857,0.850746268656716,3.95675758512935,4.09562289689893,8.89000000000306,0.142086977781185,0.0473243424507446,0.821056328292961,3.13046349796923,3.26139656770918,2.2840030228586,2.35390128666455,0.553113553113553,0.497512437810945,6.79000000000087,0.100874550192622,1.83757773929716,1.92641613212997,2.45876399482334,2.30211538028722,0.322344322344322,0.308457711442786,2.90999999999985
0.20477995589934,1.17933616222784,0.122493288655492,1.54178990300246,1.47956169243324,0.871794871794872,0.895522388059702,3.96174517603167,4.18093473652736,7.12999999999738,0.534576272052413,0.0382234672446282,0.831968499184101,4.70507119176524,4.87121250506603,2.31726836418082,2.49195370722519,0.706959706959707,0.681592039800995,9.47999999999956,0.147279203611055,1.97252792488539,1.93239008181731,2.37300529565553,2.2135429502556,0.311355311355311,0.293532338308458,3.22000000000116
